ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PCF_VIOL_CATEGORY,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,SANDAG_CASE_ID,LATITUDE_sandag,LONGITUDE_sandag,X,Y,Location_sandag,Reservation_sandag,Shape
2015,0,0.022916667,Tuesday,MISSION AV,CLEVELAND ST,9,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,70476262015,33.19498948,-117.3810873,6215660.416,2016449.099,Oceanside,Not Reservation Land,0xB6080000010C7010A51AFBB5574140F34019C1C43E41
2015,0,0.000694444,Monday,AUTO PARK WY,VALLEY PKWY,513,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,2,2,Other Hazardous Violation,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,TRUE,FALSE,TRUE,Bicycle,0,2,0,0,0,0,1,0,1,70476422015,33.11244519,-117.100533,6301237.306,1985600.534,Escondido,Not Reservation Land,0xB6080000010C80EF8D538D0958410056B688404C3E41
2015,0,0.01875,Sunday,SAN MARCOS BL,WESTLAKE DR,57,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,70600652015,33.1393725,-117.1708614,6279789.846,1995580.638,San Marcos,Not Reservation Land,0xB6080000010C901927769BF45741C0B759A33C733E41
2015,0,0.005555556,Friday,PINE ST,13TH AV,60,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Misdemeanor,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,70794392015,33.10793611,-117.0793295,6307716.634,1983907.651,Escondido,Not Reservation Land,0xB6080000010C30F68F28E10F5841C02D8EA6A3453E41
2015,0,0.038888889,Sunday,MISSION BAY DR,ROSEWOOD ST,57,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,TRUE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,70499842015,32.80048546,-117.2135999,6265568.213,1872400.623,San Diego,Not Reservation Land,0xB6080000010C20149F0DB8E657410028909F10923C41
2015,0,0.015972222,Tuesday,MOLLISON,NARANCA,58,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,3,Unknown,Felony,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,70527822015,32.80446946,-116.9509898,6346273.28,1873205.999,El Cajon,Not Reservation Land,0xB6080000010C2022ED5188355841809AD2FF35953C41
2015,0,0.013888889,Saturday,S EVANS,IRVING,75,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,71371442015,32.70145209,-117.1387794,6288251.869,1836164.75,San Diego,Not Reservation Land,0xB6080000010C109BA1F7DEFC574140E40EC084043C41
2015,0,0.010416667,Friday,BROADWAY,14TH ST,41,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unsafe Speed,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,71372992015,32.71574889,-117.1518436,6284278,1841400.914,San Diego,Not Reservation Land,0xB6080000010CD031FE7FFDF8574100460FEAF8183C41
2015,0,0,Saturday,ORANGE AV,CHAMOUNE AV,33,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,71421612015,32.75314504,-117.0966621,6301361.006,1854864.611,San Diego,Not Reservation Land,0xB6080000010C20355E40AC09584140F35C9C904D3C41
2015,0,0.013888889,Tuesday,S GREENSVIEW DR,CLUBHOUSE DR,12,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,Traffic Signals And Signs,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,0,0,0,0,71674152015,32.64058752,-116.9641974,6341806.522,1813607.012,Chula Vista,Not Reservation Land,0xB6080000010CC0FB67A12B31584140F3F40267AC3B41
2015,0,0.038194444,Monday,MURRAY RIDGE RD,CHALAR ST,59,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Other Hazardous Violation,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,71064112015,32.79443891,-117.1444807,6286788.252,1870011.441,San Diego,Not Reservation Land,0xB6080000010C1032221071FB57414090E970BB883C41
2015,0,0.013888889,Wednesday,16055 WINECREEK ROAD,CARMEL VALLEY ROAD,100,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Other Improper Driving,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,9.00659E+11,32.99898224,-117.1095912,6298123.413,1944341.202,Unincorporated,Not Reservation Land,0xB6080000010CB0F270DA820658410022C23315AB3D41
2016,0,0.027777778,Sunday,47TH ST,GUYMON ST,25,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Lights,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,63514122016,32.71211008,-117.093592,6302184.091,1839927.016,San Diego,Not Reservation Land,0xB6080000010CF012D9057A0A584180DB2D0437133C41
2016,0,0.023611111,Saturday,HORNBLEND ST,MISSION BL,5,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,3,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,"Holes, Deep Ruts",Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,80204132016,32.79564356,-117.2552335,6252758.149,1870759.787,San Diego,Not Reservation Land,0xB6080000010C10C08C8935DA574100DE8EC9A78B3C41
2016,0,0.024305556,Thursday,QUINCE ST,WASHINGTON AV,2,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,80226552016,33.1244549,-117.0919772,6303892.326,1989948.884,Escondido,Not Reservation Land,0xB6080000010C2096DF14250C5841805249E23C5D3E41
2016,0,0.029861111,Monday,PIERVIEW WY,NORTH COAST HWY,15,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Wet,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,63468062016,33.19677965,-117.3802149,6215934.34,2017097.528,Oceanside,Not Reservation Land,0xB6080000010C40C3C7953FB6574140AE1D8749C73E41
2016,0,0.021527778,Monday,LA PLAYA AV,INGRAHAM ST,9,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,80352212016,32.78876265,-117.2374743,6258191.739,1868204.153,San Diego,Not Reservation Land,0xB6080000010C708D47EF83DF574140C82B27AC813C41
2016,0,0.034722222,Saturday,42ND ST,UNIVERSITY,250,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unsafe Starting Or Backing,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,80531232016,32.74896137,-117.1044759,6298946.214,1853362.046,San Diego,Not Reservation Land,0xB6080000010CE0A9AC8D50075841801FBF0BB2473C41
2016,0,0.016666667,Friday,3RD AV,NAPLES ST,70,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unsafe Speed,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Not Stated,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,80708442016,32.61350755,-117.0690527,6309450.329,1803991.657,Chula Vista,Not Reservation Land,0xB6080000010CC099109592115841004337A8D7863B41
2016,0,0.0375,Sunday,POMONA AV,WEST POINT AV,21,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,1,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Hit Object,Bicycle,No Pedestrian Involved,Dry,Obstruction on Roadway,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,80976012016,32.75973119,-117.0382875,6319326.247,1857120.18,La Mesa,Not Reservation Land,0xB6080000010C70ACCF8F371B5841801A1B2E60563C41
2016,0,0.031944444,Saturday,S HWY 101,VIA DE LA VALLE,8,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,2,3,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Felony,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,2,0,0,0,0,0,2,0,0,81008722016,32.98026788,-117.2691226,6249146.669,1937972.993,Del Mar,Not Reservation Land,0xB6080000010CA05ACFAAAED6574100F13DFE34923D41
2016,0,0.011111111,Saturday,CHALCEDONY ST,MISSION BL,3,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Pedestrian Violation,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Not Stated,Not Stated,Not Stated,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,81419682016,32.80122153,-117.2569376,6252254.091,1872794.269,San Diego,Not Reservation Land,0xB6080000010C30F5CA85B7D9574180A5E7449A933C41
2016,0,0.025694444,Saturday,VALLEY PKWY,MIDWAY DR,695,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Not Stated,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,81004602016,33.13658815,-117.0538267,6315606.192,1994271.279,Escondido,Not Reservation Land,0xB6080000010C80E2468C9517584180648C471F6E3E41
2016,0,0.014583333,Friday,LA MESA BL,GARFIELD ST,113,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,1,Improper Turning,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,81424212016,32.77240603,-117.0061342,6329244.444,1861658.543,La Mesa,Not Reservation Land,0xB6080000010CF0C36B1CE7245841803CF18A1A683C41
2016,0,0.005555556,Monday,CARLSBAD BL,CARLSBAD BL 3878,5,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Other Hazardous Violation,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,81139802016,33.12081721,-117.3269222,6231950.674,1989287.27,Carlsbad,Not Reservation Land,0xB6080000010CD00D1FABE3C5574100953A45A75A3E41
2016,0,0.019444444,Sunday,GARNET AV,JEWELL ST,352,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,81697592016,32.79996352,-117.2401101,6257420.405,1872287.047,San Diego,Not Reservation Land,0xB6080000010C209EF019C3DE574100BD220C9F913C41
2016,0,0.020833333,Tuesday,RT 76,COLLEGE BL,10,West,Not Intersection,State Highway,76,6.207,Intersection,Intersection,Injury (Complaint of Pain),0,1,2,Other Hazardous Violation,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,81800492016,33.24376019,-117.2898325,6243752.111,2033903.109,Oceanside,Not Reservation Land,0xB6080000010CF04D17076AD1574140E5FD1BEF083F41
2016,0,0.027777778,Friday,SHAWLINE ST,CLAIREMONT MESA BL,128,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,1,0,0,0,1,0,0,81249812016,32.83299507,-117.163837,6280963,1884091,San Diego,Not Reservation Land,0xB6080000010C7050FFBFC0F5574100790B00BBBF3C41
2016,0,0.020833333,Wednesday,CORONADO AV,DEARBORN DR,1,West,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Other Hazardous Violation,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,Not Stated,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,81937602016,32.57647969,-117.0737806,6307888,1790531.008,San Diego,Not Reservation Land,0xB6080000010C7096FEFF0B1058410060010243523B41
2016,0,0.029861111,Thursday,15TH AV,ESCONDIDO BL,362,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Wrong Side Of Road,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Wet,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,82873902016,33.10825379,-117.0742964,6309258.74,1984011.012,Escondido,Not Reservation Land,0xB6080000010C006A5BAF62115841C0130F030B463E41
2016,0,0.018055556,Friday,L ST,5TH AV,68,East,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Improper Turning,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,1,0,0,0,1,0,0,81518712016,32.70729226,-117.1600014,6281741.991,1838345.914,San Diego,Not Reservation Land,0xB6080000010CE0876F7F83F6574180ACF1E9090D3C41
2016,0,0.027777778,Saturday,NIMITZ BL,OLIPHANT ST,10,South,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Passing,Misdemeanor,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,81723272016,32.73289905,-117.2284989,6260759.301,1847853.269,San Diego,Not Reservation Land,0xB6080000010C605C41D305E257418084BD442D323C41
2016,0,0,Wednesday,BUENA VISTA DR,SOUTH MELROSE DR,226,North,Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,82041692016,33.16755036,-117.246774,6256651.296,2006046.456,Vista,Not Reservation Land,0xB6080000010C7095EBD202DE5741C04BD6741E9C3E41
2014,0,0.00625,Wednesday,RT 805,BONITA RD,0,"Not Stated, in intersection",Intersection,State Highway,805,8.035,Ramp (or Collector),"Ramp Exit, Last 50 Feet",Fatal,1,0,2,Other Hazardous Violation,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,1,0,0,0,62904692014,32.64800409,-117.0630544,6311395.289,1816528.316,Chula Vista,Not Reservation Land,0xB6080000010C009581D278135841404AEA50D0B73B41
2014,0,0.008333333,Tuesday,HANCOCK ST,CAMINO DEL RIO W,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Fatal,1,0,2,Other Improper Driving,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,1,0,0,0,62916002014,32.75419389,-117.2050017,6268056,1855534,San Diego,Not Reservation Land,0xB6080000010CC099FDFF25E9574100C6F7FF2D503C41
2014,0,0.038194444,Thursday,EAST VISTA WY,TOWNSITE DR,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,FALSE,FALSE,FALSE,TRUE,NULL,0,0,0,0,0,0,0,0,0,64061582014,33.20951278,-117.2350861,6260372,2021280,Vista,Not Reservation Land,0xB6080000010C10200200A5E15741C0E50400A0D73E41
2014,0,0,Friday,OCEANSIDE,EL CAMINIO REAL,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,NULL,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,0,0,0,0,64072392014,33.20179576,-117.3322838,6230615,2018767,Oceanside,Not Reservation Land,0xB6080000010C20E5FEBF95C45741C042F6FFCECD3E41
2014,0,0,Friday,S COAST,CASSIDY ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Property Damage Only,0,0,2,Unsafe Speed,Misdemeanor,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,0,0,0,0,0,0,0,64166892014,33.17523332,-117.3622043,6221360,2009199,Oceanside,Not Reservation Land,0xB6080000010C202501008CBB5741C048FDFF6EA83E41
2014,0,0.029166667,Sunday,POMERADO RD,POMERADO CT,121,"Not Stated, in intersection",Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Improper Turning,Felony,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,64676722014,33.02255256,-117.0607379,6313168,1952797,San Diego,Not Reservation Land,0xB6080000010C3095FDFF331558410092F9FF1CCC3D41
2014,0,0.024305556,Monday,SUNSET CLIFFS BL,QUIVIRA ACCESS RD,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Not Stated,No Unusual Condition,Daylight,Not Stated,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,64953822014,32.76168292,-117.2320563,6259764,1858336,San Diego,Not Reservation Land,0xB6080000010C108C00000DE157410008F6FF1F5B3C41
2014,0,0.025,Tuesday,EL CAJON BL,MARCELLENA RD,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Lights,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,Not Stated,Dark - No Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,65011302014,32.75761264,-117.0808609,6306232,1856451,San Diego,Not Reservation Land,0xB6080000010C3019FFFF6D0E584180960000C3533C41
2014,0,0.010416667,Thursday,TAYLOR ST,JUAN ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,65249732014,32.75676628,-117.1986184,6270027,1856452,San Diego,Not Reservation Land,0xB6080000010CD084FDBF12EB574100750000C4533C41
2014,0,0.027777778,Sunday,PARK DR,KELLY DR,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,1,Wrong Side Of Road,Not Hit and Run,Hit Object,Bicycle,No Pedestrian Involved,Dry,Construction or Repair Zone,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,65686052014,33.14646787,-117.3107234,6237005,1998569,Carlsbad,Not Reservation Land,0xB6080000010C1025FF3FD3CA574140FFF8FFE87E3E41
2014,0,0.013888889,Sunday,HOWARD AV,ARIZONA ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,NULL,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,66007402014,32.75404582,-117.1375922,6288779.999,1855297,San Diego,Not Reservation Land,0xB6080000010C500EF1FF62FD574140560100414F3C41
2014,0,0.019444444,Thursday,UNIVERSITY AV,39TH ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,66383162014,32.74969897,-117.1106407,6297053,1853646,San Diego,Not Reservation Land,0xB6080000010CB0DBFE3F7705584140B90200CE483C41
2014,0,0.030555556,Friday,UNIVERSITY AV,32ND ST,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,66804682014,32.74848334,-117.1252094,6292570,1853241,San Diego,Not Reservation Land,0xB6080000010CA09F008016015841C04DF7FF38473C41
2014,0,0.034722222,Wednesday,LAW ST,CASS,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Misdemeanor,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,66293332014,32.80296061,-117.2535633,6253297.001,1873417,San Diego,Not Reservation Land,0xB6080000010C40F21240BCDA57418073F7FF08963C41
2014,0,0.006944444,Saturday,CLAIREMONT MESA BL,COMPLEX DR,0,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Pedestrian Violation,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,66297412014,32.83138741,-117.1347421,6289895,1883429,San Diego,Not Reservation Land,0xB6080000010CD04502C079FE574180BCF6FF24BD3C41
